country,year,headcount_ratio_international_povline,gini,welfare_type,p90_p10_ratio,decile8_thr,decile9_thr
World,2000,27.6880278,,,0.009141614823758217,12.9,32.9
World,2001,26.89671338,,,0.00912026839436893,13.14,33.4
World,2002,25.63137721,,,0.008974235014387533,13.44,33.75
World,2003,24.42863891,,,0.008667986382023249,13.68,34.05
World,2004,22.64501793,,,0.008368328427853636,14.26,34.55
World,2005,20.82814145,,,0.008094917888178165,14.94,35.05
World,2006,20.08893786,,,0.008090587830114074,15.6,35.8
World,2007,18.9162811,,,0.008319310849650307,16.38,37.25
World,2008,18.15102182,,,0.008011356699619984,16.9,37.0
World,2009,17.34169005,,,0.007916073005502204,17.16,37.35
World,2010,15.77861912,,,0.007615570033496074,17.88,37.75
World,2011,13.82102706,,,0.007137844268815868,18.22,37.65
World,2012,12.96168118,,,0.006870906821701987,18.64,37.7
World,2013,11.65965061,,,0.006661167805381927,19.2,37.95
World,2014,11.21018685,,,0.006516321365509536,19.54,38.05
World,2015,10.91926563,,,0.006550274867623969,19.84,38.65
World,2016,10.64807571,,,0.006630256895541562,20.36,39.5
World,2017,9.814589572,,,0.0064600116024985405,20.92,40.05
World,2018,9.098339631,,,0.006353910749908032,21.38,40.9
World,2019,8.695796646,,,0.006402462574117864,22.0,41.8
Yemen,1998,6.966710533,0.35872642433680607,consumption,0.0009440952587542759,7.85,10.38
Yemen,2005,9.385097428,0.35319197441933065,consumption,0.0006883624562993649,6.0,8.11
Yemen,2014,18.26823524,0.3943640364185899,consumption,0.0009295572987833818,5.35,7.56
Zambia,1991,55.16358796,0.8905549159824817,consumption,0.017795020809093308,4.52,6.97
Zambia,1993,56.17216555,0.7258971181649856,consumption,0.004268041341896825,3.74,5.81
Zambia,1996,43.624892,0.6367684877582274,consumption,0.002235034884111317,4.63,6.92
Zambia,1998,43.84536699,0.6534497570286251,consumption,0.0022408022784331486,4.56,6.76
Zambia,2002,52.05242742,0.5060077130502845,consumption,0.0012251782253458366,3.35,4.7
Zambia,2004,58.37080891,0.7610523122534083,consumption,0.0031866549281811293,3.65,5.7
Zambia,2006,62.1396748,0.7677808324465707,consumption,0.0031881274546560136,3.32,5.36
Zambia,2010,65.81799092,0.7887130823003157,consumption,0.0028293118916480286,3.11,5.08
Zambia,2015,58.7459713,0.8202905168546133,consumption,0.004166843692550987,3.82,6.12
Zimbabwe,2011,21.355553,0.5287676637832492,consumption,0.0015577780216279504,6.44,9.37
Zimbabwe,2017,33.86387179,0.553442775483181,consumption,0.001518666365147514,5.3,7.83
Zimbabwe,2019,39.5321404,0.6768565692339594,consumption,0.0020701344906596604,5.12,8.01
Albania,1996,0.534846036,0.19219501998770222,consumption,0.0004744208958867282,10.7,13.18
Albania,2002,1.09264739,0.2907830857139884,consumption,0.0006200166244256814,10.66,13.98
Albania,2005,0.591085684,0.2669457532125972,consumption,0.0005808334794791853,12.08,15.44
Albania,2008,0.199925146,0.254207230732784,consumption,0.0004784872136667569,12.96,16.44
Albania,2012,0.620690887,0.23285383018975042,consumption,0.0004972444652048729,12.7,16.0
Albania,2014,1.023100774,0.35040991008004646,consumption,0.001034037729648455,14.18,19.06
Albania,2015,0.120621059,0.31193979957181034,consumption,0.0008321162432688061,16.66,22.06
Albania,2016,0.139303166,0.33242548154086976,consumption,0.0009469426076629663,17.86,23.16
Albania,2016,5.79510178,0.4331131856587123,income,0.0016516152442816096,14.36,19.36
Albania,2017,0.392569934,0.31823480136154275,consumption,0.0008430020529956877,17.56,22.72
Albania,2017,5.264806021,0.4024541810592152,income,0.0015302593119636597,14.82,19.84
Albania,2018,0.048107048,0.257618386816247,consumption,0.0007170293152713139,18.46,23.32
Albania,2018,3.892982349,0.3793872099538566,income,0.0013139837106466274,15.44,20.54
Albania,2019,0.0,0.27061693986040963,consumption,0.0006769278071520046,21.24,27.58
Algeria,1988,6.420311335,0.467082002806779,consumption,0.0010169893613969398,9.3,12.62
Algeria,1995,5.770566406,0.36565392670629077,consumption,0.0010291953695289674,9.73,13.12
Algeria,2011,0.455467529,0.20481686229991408,consumption,0.00040242931869099454,11.9,15.06
Angola,2000,21.40884777,0.7123093244366743,consumption,0.0034881234657905195,9.65,14.48
Angola,2008,14.63248729,0.5196344842593568,consumption,0.0016130072366889992,9.12,12.54
Angola,2018,31.12200623,0.6980322182873027,consumption,0.002708661920909056,7.32,10.72
Argentina,1980,0.309012451,0.48034104509653036,income,0.0017350763511327768,45.5,63.55
Argentina,1986,1.119132113,0.5215812108352418,income,0.0016996539054794364,47.6,69.75
Argentina,1987,1.186085918,0.5730260458972627,income,0.0021367630103154584,43.65,64.0
Argentina,1991,0.972028629,0.6039948062772713,income,0.0018777071994588112,30.4,43.8
Argentina,1992,1.673712526,0.5770233882648039,income,0.002036045046334517,31.95,47.4
Argentina,1993,1.976666172,0.5642677319557907,income,0.0021618910002394855,32.4,46.75
Argentina,1994,1.911326599,0.5863786216313522,income,0.002204149679777625,31.2,45.8
Argentina,1995,3.855434389,0.6486675276641707,income,0.0028249587455514515,29.66,46.7
Argentina,1996,4.217567184,0.6615945431143311,income,0.0030422858555272086,29.82,44.7
Argentina,1997,3.765750807,0.6529639510488376,income,0.003093790556733789,31.4,48.2
Argentina,1998,3.969188794,0.6868056321819631,income,0.003304008860814589,29.44,45.9
Argentina,1999,4.187958437,0.6671740251049252,income,0.0033234157985827122,28.92,44.35
Argentina,2000,4.98826136,0.6936923953177452,income,0.00365053501917032,28.3,43.7
Argentina,2001,8.234786825,0.7412106938011591,income,0.004909243882671546,26.4,41.6
Argentina,2002,12.44715454,0.7506064099568992,income,0.004441664581577879,17.92,28.1
Argentina,2003,5.279262618,0.6902147429640821,income,0.0034298557012833945,26.16,38.85
Argentina,2004,3.813006303,0.6376723399892792,income,0.003160192765917186,28.72,42.35
Argentina,2005,2.63117882,0.6237100934916626,income,0.00296932965223673,31.35,45.35
Argentina,2006,2.118256008,0.5953286685006522,income,0.002716260631184009,34.4,49.4
Argentina,2007,1.723668328,0.5917316964773474,income,0.0025628691232784167,35.55,51.25
Argentina,2008,1.586670206,0.564695231210413,income,0.0024925652009753843,36.8,51.95
Argentina,2009,1.524072033,0.5392052034868013,income,0.002365518518506039,38.35,53.35
Argentina,2010,0.749329411,0.5377253581197559,income,0.0022001336016531812,38.8,54.8
Argentina,2011,0.70741951,0.5181701569126003,income,0.00205245955777686,41.4,58.4
Argentina,2012,0.640788602,0.4906684074815047,income,0.0018601542608052235,41.4,56.75
Argentina,2013,0.622535326,0.48272997583058436,income,0.0018786099221506235,41.6,57.15
Argentina,2014,0.612467458,0.4970605892314272,income,0.0018649914299238815,39.05,54.05
Argentina,2016,0.667549355,0.5053948064991063,income,0.001919192703283108,40.5,56.25
Argentina,2017,0.424027395,0.4866714278891254,income,0.0018128704332774446,42.7,58.4
Argentina,2018,0.767470488,0.491008259006054,income,0.0018741607894276159,38.55,53.25
Argentina,2019,0.784006966,0.5236028150385166,income,0.002053698323113464,37.65,52.25
Argentina,2020,1.074726911,0.5118739333628397,income,0.00205336196660708,33.45,46.15
Armenia,1996,13.89882324,0.5551428337131812,income,0.0015560386487811812,8.77,12.64
Armenia,1999,11.89941379,0.38420278752931775,consumption,0.0007230968668190966,6.52,8.69
Armenia,2001,13.97474938,0.3663691504475382,consumption,0.0007989537266968728,6.15,8.64
Armenia,2002,9.966604049,0.35417897304956675,consumption,0.0006597315131980971,6.33,8.81
Armenia,2003,7.539517471,0.31765986944714336,consumption,0.0004863263069713223,6.41,8.38
Armenia,2004,5.317805528,0.41101287692537397,consumption,0.0007007521495927353,7.88,10.92
Armenia,2005,2.629570387,0.3794622981576334,consumption,0.0005803998411049798,8.63,11.76
Armenia,2006,1.998593516,0.2484802702142887,consumption,0.00045507284713528157,8.92,11.22
Armenia,2007,1.53620261,0.28008910983907037,consumption,0.0005909155786003376,10.12,13.1
Armenia,2008,0.879694248,0.23760028658737414,consumption,0.0004450664180716843,10.24,13.04
Armenia,2009,1.247655732,0.2131595755950924,consumption,0.00042644791273599393,9.13,11.64
Armenia,2010,0.951465346,0.2543721871008144,consumption,0.00044931614902274527,9.03,11.76
Armenia,2011,1.185070938,0.2410363115336624,consumption,0.00046826704105203945,9.46,11.98
Armenia,2012,0.832222349,0.24623432918673543,consumption,0.0004504453759714036,9.58,12.26
Armenia,2013,1.738265176,0.26661232322539713,consumption,0.0005389266394785687,10.16,13.12
Armenia,2014,1.439143083,0.28545218602099537,consumption,0.000537454830352176,10.2,13.18
Armenia,2015,1.146360068,0.30366352208430497,consumption,0.0005174425390444845,10.8,13.64
Armenia,2016,1.107946568,0.3076493911661213,consumption,0.0006502484813875242,12.12,15.06
Armenia,2017,0.78565459,0.3300390610441431,consumption,0.0005072883624909761,10.94,14.08
Armenia,2018,1.339820926,0.346961486145896,consumption,0.0005475823944185974,10.78,14.0
Armenia,2019,1.030069779,0.251987561715665,consumption,0.00042603747451241893,9.92,12.56
Armenia,2020,0.388134611,0.1538617903858261,consumption,0.0002548626473153992,9.51,11.74
Australia,1981,0.993503051,0.2821683681892018,income,0.0007493936091438015,53.8,68.75
Australia,1985,1.001309756,0.30660144839359454,income,0.0008051945637561134,55.5,72.65
Australia,1989,0.744274977,0.3202816038441692,income,0.0008396267677793843,56.75,74.25
Australia,1995,0.749782267,0.3083591378363894,income,0.0007740747712398116,51.7,67.75
Australia,2001,0.747411616,0.32676491721666784,income,0.0008001524921556098,60.25,78.0
Australia,2003,0.997330711,0.3275096153973655,income,0.0007887305864117925,62.45,80.2
Australia,2004,0.712537196,0.31827122065193775,income,0.000709125285837247,66.35,86.25
Australia,2008,0.36123244,0.3677066086484381,income,0.0008294869901022521,82.7,109.2
Australia,2010,0.349168412,0.3516156391988687,income,0.0008064388640609374,84.25,108.7
Australia,2014,0.498483803,0.34625123284135,income,0.0007576824654186428,86.55,114.6
Australia,2016,0.498741779,0.33137284562529984,income,0.0007609733256729852,87.15,111.6
Australia,2018,0.497093972,0.3448820860215634,income,0.0008076531481933094,86.0,113.4
Austria,1987,0.0,0.1095104565186823,income,0.0002316864653982122,62.75,74.55
Austria,1994,0.248399214,0.28209654913171184,income,0.0005509906091488621,70.35,87.7
Austria,1995,0.994031531,0.276611693080771,income,0.0007995551931280942,63.65,77.7
Austria,1997,0.209077565,0.25931908719998215,income,0.0005902412997400425,67.95,86.9
Austria,2000,0.241608771,0.23028149367727507,income,0.0004975381614497902,71.2,89.2
Austria,2003,0.332203258,0.24339501934388047,income,0.0005078045492324151,72.5,91.1
Austria,2004,0.081652888,0.25012745709180867,income,0.0005062989167613071,76.2,96.4
Austria,2005,0.153690105,0.22774471955524328,income,0.00045690288584128197,74.1,91.3
Austria,2006,0.090110007,0.24592829497900576,income,0.00047518021047603044,74.8,93.6
Austria,2007,0.372291729,0.26661925973668316,income,0.0006096474931682693,78.15,100.8
Austria,2008,0.47116702,0.26364596076418995,income,0.0005626053823223384,78.2,99.7
Austria,2009,0.65623472,0.28572200942980247,income,0.0006302040443547439,81.1,104.0
Austria,2010,0.490702532,0.2597863103348364,income,0.0005850706573507121,84.15,105.2
Austria,2011,0.41540423,0.271240948582492,income,0.0005971381632410894,83.05,104.5
Austria,2012,0.616917369,0.26445765976445096,income,0.0006259319005023614,81.05,101.6
Austria,2013,0.337997855,0.2702290227118184,income,0.0005591823634985809,83.7,105.0
Austria,2014,0.224260216,0.26569536939022115,income,0.0005606309437527197,82.1,102.6
Austria,2015,0.67719302,0.26563474423988315,income,0.0005739992557619632,82.3,102.1
Austria,2016,0.664063548,0.2711451530056786,income,0.0005884542486528036,86.65,107.8
Austria,2017,0.31808962,0.24905571084788053,income,0.000564573119410585,85.25,106.5
Austria,2018,0.56835837,0.2722233895891419,income,0.0005874826058309194,86.25,108.5
Austria,2019,0.640638887,0.25893750819215117,income,0.000601040185031662,89.0,111.4
Azerbaijan,1995,12.42059232,0.35148132065270404,consumption,0.0008519905680104214,7.12,9.26
Azerbaijan,2001,6.157658683,0.38910675923432286,consumption,0.0008380231713884161,8.33,11.44
Azerbaijan,2002,0.079501471,0.1560702071181807,consumption,0.00018961599104360305,9.84,12.6
Azerbaijan,2003,0.050580966,0.18849504483738383,consumption,0.0002698243387767741,10.46,13.28
Azerbaijan,2004,0.0,0.18408992442359268,consumption,0.00022586455570542687,10.48,13.48
Azerbaijan,2005,0.0,0.1826996032098714,consumption,0.00022879021360056604,11.76,15.26
Bangladesh,1983,37.28506353,0.16855517060894715,consumption,0.00030954913270269595,3.48,4.32
Bangladesh,1988,41.73657716,0.23047832630651738,consumption,0.0004047761829350169,3.49,4.47
Bangladesh,1991,41.94486331,0.20388020810551294,consumption,0.00034858809094846376,3.45,4.35
Bangladesh,1995,33.66874243,0.3158855236206202,consumption,0.0005182229491469236,4.13,5.57
Bangladesh,2000,33.32133371,0.32555010412439417,consumption,0.0005965294987558545,4.33,5.99
Bangladesh,2005,23.96659106,0.32127105016429097,consumption,0.0005773643704092789,4.78,6.6
Bangladesh,2010,18.22385629,0.2989421826543585,consumption,0.0005496534608335347,5.18,7.03
Bangladesh,2016,13.46830297,0.30425773737498446,consumption,0.000560183606548447,5.72,7.62
Belarus,1993,0.40664917,0.07947154725633104,income,0.0001781107033133933,7.64,9.2
Belarus,1995,1.248765869,0.22870998294948403,income,0.0005052774550729192,12.24,15.08
Belarus,1998,21.76336558,0.2966077119778043,consumption,0.0007028304898452457,5.3,6.84
Belarus,1999,19.19229854,0.29076575590280435,consumption,0.0007502589611974178,5.75,7.28
Belarus,2000,13.64242556,0.2788678772943622,consumption,0.0006745942891195676,6.26,7.95
Belarus,2001,6.624224372,0.2665510371570918,consumption,0.000606238359346064,7.71,9.7
Belarus,2002,4.394347228,0.2615372446539263,consumption,0.0005833033345581395,8.41,10.7
Belarus,2003,3.510355161,0.22994594124688633,consumption,0.000538535210124907,8.8,10.98
Belarus,2004,1.300830877,0.18113544597631098,consumption,0.00040563368810277167,9.7,11.94
Belarus,2005,0.890886719,0.2035175392742266,consumption,0.00046367219730601445,12.04,14.76
Belarus,2006,0.398579459,0.21857129700735262,consumption,0.0005086289674363471,13.72,17.28
Belarus,2007,0.218589769,0.24644529128306086,consumption,0.0005399024953819209,15.84,20.22
Belarus,2008,0.166524317,0.2092017235973342,consumption,0.00044336404248201044,16.36,20.14
Belarus,2009,0.138172265,0.2063508466475918,consumption,0.0004300143888004602,16.28,20.5
Belarus,2010,0.033942716,0.2246416679998306,consumption,0.0005079015075494218,18.68,23.6
Belarus,2011,0.006575962,0.19515997096164134,consumption,0.00043121929134337243,19.28,23.58
Belarus,2012,0.01205592,0.18210105129656634,consumption,0.000364995114006169,20.98,26.0
Belarus,2013,0.0,0.18311960511114683,consumption,0.00034770972107868794,23.2,28.7
Belarus,2014,0.0,0.19566275023219487,consumption,0.00037515380193077355,24.2,30.1
Belarus,2015,0.0,0.16348333199495707,consumption,0.00034406066238866625,22.04,27.14
Belarus,2016,0.0,0.15667378993071418,consumption,0.00029840425808754065,20.92,25.68
Belarus,2017,0.0,0.1595500090189242,consumption,0.0003081610896711498,21.6,26.78
Belarus,2018,0.0,0.1552958531104523,consumption,0.00028900425564487835,23.26,28.72
Belarus,2019,0.0,0.15607399123840443,consumption,0.00028507890289917407,24.3,30.15
Belarus,2020,0.0,0.13742458540282326,consumption,0.0002481225222104402,24.74,29.78
Belgium,1985,0.240187781,0.15453123356956894,income,0.0003189513287160709,44.45,54.6
Belgium,1988,0.477808914,0.16518163472676,income,0.000308381549929563,47.0,56.9
Belgium,1992,0.983283828,0.14927778637364958,income,0.0003013215213097163,50.55,61.3
Belgium,1995,0.41241007,0.221424000342393,income,0.00045468548483266623,60.05,75.15
Belgium,1997,0.492479403,0.18848847735600388,income,0.0004272480563237541,59.75,75.3
Belgium,2000,0.305506009,0.31994226729355674,income,0.00039902735281700493,66.65,81.4
Belgium,2003,0.294419303,0.21582974881589562,income,0.00048390596312606455,64.3,80.55
Belgium,2004,0.052021959,0.26581671559697434,income,0.00046138279257234064,67.25,82.05
Belgium,2005,0.193070232,0.24071071665599425,income,0.0004451692470192536,68.55,83.95
Belgium,2006,0.168941521,0.21396474881226796,income,0.00046714696695798665,68.05,84.35
Belgium,2007,0.151451473,0.23863925588692975,income,0.00048400218298591687,69.75,86.3
Belgium,2008,0.11841666,0.22062636409194408,income,0.00046358349870494696,70.85,87.0
Belgium,2009,0.107580909,0.22432372684411356,income,0.00048694715496147025,72.3,87.8
Belgium,2010,0.137115283,0.22065096191585515,income,0.00046738712402109384,71.15,87.2
Belgium,2011,0.168268179,0.21409399684582436,income,0.000495983018437073,69.15,85.9
Belgium,2012,0.156571454,0.2022183079847873,income,0.0004476878112027183,71.1,87.75
Belgium,2013,0.144508056,0.20593167245746175,income,0.0004900977021277295,71.95,87.95
Belgium,2014,0.076495959,0.21562537296518275,income,0.00047892629080904694,72.0,88.45
Belgium,2015,0.070758548,0.20718806917390126,income,0.000496095651147358,72.5,89.75
Belgium,2016,0.059816154,0.2040923752825487,income,0.0004843430743943654,71.35,88.55
Belgium,2017,0.147868582,0.20006819589268304,income,0.00046978690595252657,72.4,89.5
Belgium,2018,0.081113596,0.19644974090806427,income,0.0004411888113910057,73.2,90.05
Belgium,2019,0.078552465,0.19656205734914883,income,0.0004054383817574507,75.75,93.15
Belize,1993,13.547187,0.8852966484637212,income,0.002887286930908725,11.26,18.12
Belize,1994,14.79382763,0.8989412206747049,income,0.0023617616810600443,10.38,16.68
Belize,1995,15.26647269,0.8290101472883005,consumption,0.0054660489615746665,17.72,27.7
Belize,1996,18.27106066,0.808982496065078,income,0.0028461851323977245,9.7,15.52
Belize,1997,21.49214979,0.8888687182655652,income,0.003426978157989771,9.34,15.36
Belize,1998,19.79583968,0.7737962471718447,income,0.003330015868402109,10.14,16.54
Belize,1999,18.01328395,0.7395356712271619,income,0.003057849791671979,10.36,15.88
Benin,2003,53.08946232,0.4333749758910886,consumption,0.0009892777355108352,3.56,5.05
Benin,2011,54.2616466,0.5347332719806868,consumption,0.0014763157698404706,3.95,6.07
Benin,2015,50.70925714,0.6247225072323817,consumption,0.0036326667472003625,3.76,5.71
Benin,2018,19.89600557,0.4173294909411331,consumption,0.0009780464942827857,6.2,8.58
Bhutan,2003,13.3622053,0.48174086518173315,consumption,0.0011525934594290904,7.92,11.32
Bhutan,2007,5.853421149,0.4232125406853387,consumption,0.0011386929402414769,9.82,13.54
Bhutan,2012,1.730330043,0.43819379759386007,consumption,0.0010592387347831357,13.04,18.12
Bhutan,2017,0.945762399,0.40967388422723733,consumption,0.0011877877232059585,15.16,20.92
Bolivia,1990,1.987143555,0.5054613945055542,income,0.0017468864202702648,15.34,22.08
Bolivia,1992,8.736937017,0.6529551568785328,income,0.0020010792841784566,12.02,18.34
Bolivia,1997,15.53888297,0.8417311543995192,income,0.006860082662766172,17.8,28.4
Bolivia,1999,21.87510194,0.8403262825659408,income,0.014204025690140287,16.8,27.24
Bolivia,2000,24.24742363,0.9141920883307315,income,0.01556117593761258,14.32,23.58
Bolivia,2001,19.03104386,0.8257683738468267,income,0.0074851338029292055,15.18,24.06
Bolivia,2002,19.68642985,0.865637009708222,income,0.008308100983538666,14.62,23.58
Bolivia,2004,10.2167712,0.7759613498008127,income,0.0036842986575139976,16.28,26.96
Bolivia,2005,15.60661229,0.8493099236661847,income,0.007657538917047303,18.64,30.4
Bolivia,2006,12.49470664,0.8105252641584872,income,0.005788255625357681,20.22,32.35
Bolivia,2007,9.466773287,0.766103797929865,income,0.004191888463475181,19.98,31.9
Bolivia,2008,8.344567449,0.6885243712478886,income,0.0036869820737790676,21.18,32.5
Bolivia,2009,8.781656956,0.6553092194987464,income,0.003600072231178028,22.32,33.25
Bolivia,2011,5.298904792,0.5898009632823082,income,0.002857283406352344,25.42,37.3
Bolivia,2012,6.467938761,0.60031477959103,income,0.003235764117980991,26.3,38.55
Bolivia,2013,5.201629853,0.6214465870575616,income,0.002968381240017318,28.68,42.0
Bolivia,2014,4.275892239,0.6263086498917041,income,0.0027580073062642924,27.76,40.95
Bolivia,2015,4.62996446,0.6035405867555492,income,0.0025834533458455543,27.3,39.4
Bolivia,2016,5.620338052,0.5724901185675157,income,0.0028976179153520285,27.32,38.35
Bolivia,2017,4.933361338,0.559260350565401,income,0.0026627711201335047,27.38,39.05
Bolivia,2018,3.281593145,0.5167987896586328,income,0.0022346752544390915,27.14,37.45
Bolivia,2019,1.920535198,0.497411826475283,income,0.0017427682748403302,27.46,38.45
Bolivia,2020,3.115962787,0.5383948346621343,income,0.0020400115170251293,27.16,39.3
Bosnia and Herzegovina,2001,0.325742996,0.25382731965673194,consumption,0.00040037085518587756,17.18,21.06
Bosnia and Herzegovina,2004,0.181144186,0.33870506538622,consumption,0.0008813766399569719,27.46,37.1
Bosnia and Herzegovina,2007,0.066458512,0.3183583075399499,consumption,0.0008476725027811922,30.85,40.05
Bosnia and Herzegovina,2011,0.074978758,0.31770363180719546,consumption,0.0008333901095432901,29.06,37.9
Botswana,1985,41.79435101,0.7593285923262079,consumption,0.0031649750857327664,5.97,9.41
Botswana,1993,34.10962402,0.8964856435565909,consumption,0.003262784531706714,7.27,11.62
Botswana,2002,29.13940673,0.9786449940726292,consumption,0.005871225158860318,11.38,21.84
Botswana,2009,17.68670852,0.8895719912756161,consumption,0.003984465998321238,13.04,22.34
Botswana,2015,15.42624203,0.7408337558135034,consumption,0.0029048492137790575,12.0,19.16
Brazil,1981,23.94789997,0.8368612668804185,income,0.004435271940705034,10.8,18.16
Brazil,1982,24.42482266,0.8469992606308616,income,0.00468041002881389,11.06,18.86
Brazil,1983,30.58091192,0.858902155544129,income,0.004717389201667789,9.19,16.14
Brazil,1984,29.91546835,0.8461431049939454,income,0.00436712081998159,9.13,15.7
Brazil,1985,25.75045002,0.7879896231459094,income,0.004426445806674185,10.42,17.38
Brazil,1986,12.26566351,0.8479897535781746,income,0.004516681775876313,17.06,29.42
Brazil,1987,19.94605167,0.8735961987701322,income,0.005162948675885055,13.58,23.1
Brazil,1988,22.41805262,0.9097813115432949,income,0.005859484659030793,13.2,23.14
Brazil,1989,20.40369668,0.9487018094999908,income,0.006322342793143129,14.92,26.6
Brazil,1990,23.99281092,0.8901604730508053,income,0.00552969579471548,12.18,21.26
Brazil,1992,23.2912275,0.7376632093137379,income,0.004377773604258997,10.68,16.92
Brazil,1993,22.10088344,0.8824785839019014,income,0.005173934188055106,11.74,20.4
Brazil,1995,14.73603542,0.871030383870913,income,0.005197902579817235,15.96,28.4
Brazil,1996,16.00468024,0.8776850626393031,income,0.005439487834286575,16.76,27.94
Brazil,1997,15.97623635,0.8758243033522237,income,0.005330373453628365,16.22,27.8
Brazil,1998,14.33786372,0.8718123644967011,income,0.005073309493565837,16.46,28.48
Brazil,1999,14.96873809,0.8589768288498758,income,0.004866539566387641,15.56,26.82
Brazil,2001,13.04217456,0.846920492552597,income,0.005028376144015943,17.74,30.1
Brazil,2002,11.73864035,0.8406723242023049,income,0.0046464596964593124,17.88,30.3
Brazil,2003,12.60586928,0.8291875464274023,income,0.004611015251426815,17.12,28.86
Brazil,2004,11.05581183,0.8065862306010256,income,0.004186221815264174,17.3,28.72
Brazil,2005,9.962901109,0.8031991740468549,income,0.003980632862402415,17.92,29.58
Brazil,2006,8.264235562,0.7892515302919638,income,0.003781792812734945,19.38,31.75
Brazil,2007,7.8703753,0.7742490510364692,income,0.003736188792521918,20.1,32.6
Brazil,2008,6.507661876,0.7558087246192178,income,0.003480792032711799,21.24,34.3
Brazil,2009,6.120391911,0.7483854608021396,income,0.0034445712006803647,21.9,35.1
Brazil,2011,5.322490328,0.7329645766900481,income,0.003157235926720617,23.48,37.0
Brazil,2012,4.493511238,0.7432277799942275,income,0.0031708984741107894,24.92,39.4
Brazil,2013,3.728551671,0.7275218588505894,income,0.00305464568352316,26.0,41.65
Brazil,2014,3.325948601,0.7138990260454303,income,0.0029462548282355467,26.74,42.5
Brazil,2015,3.877472823,0.7117659164328984,income,0.0029973754071462282,26.14,41.35
Brazil,2016,4.706192445,0.7412052480039006,income,0.003357803582020457,25.96,41.75
Brazil,2017,5.269049273,0.7410218839237739,income,0.003408405351524859,25.88,41.3
Brazil,2018,5.301762495,0.7522157368679501,income,0.0035647807616629424,26.74,42.85
Brazil,2019,5.388580863,0.7441851248823472,income,0.003542007355524735,26.92,42.5
Brazil,2020,1.949558457,0.6481666811095659,income,0.0020537953880119158,26.06,40.55
Bulgaria,1989,0.052716064,0.11748924377899606,consumption,0.00023821145793283022,32.25,39.45
Bulgaria,1992,0.0,0.26941955248539734,income,0.0006137365294061647,27.92,36.0
Bulgaria,1994,0.260194092,0.13614476258454739,consumption,0.00023020218382045657,18.32,22.48
Bulgaria,1995,1.207729469,0.3123277229751457,consumption,0.0006271744269874232,17.52,22.3
Bulgaria,1997,0.540899658,0.17901628652819596,consumption,0.0003000376253060116,9.55,12.08
Bulgaria,2001,2.574071591,0.3104476177643441,consumption,0.0008496894500451577,14.3,18.54
Bulgaria,2003,0.930460335,0.2319660693305367,consumption,0.00046633418135747363,12.88,16.42
Bulgaria,2006,5.830692252,0.3734206322710723,income,0.0012739772859798157,15.2,19.38
Bulgaria,2007,0.499508685,0.21567114726794318,consumption,0.00048317461820705375,17.74,21.74
Bulgaria,2007,1.792189786,0.38162305790923207,income,0.0009942212161603804,20.94,28.36
Bulgaria,2008,1.25118403,0.3290234990821915,income,0.0009131427835345591,23.52,31.25
Bulgaria,2009,1.305750121,0.33423727452074675,income,0.0009719755528913841,24.56,31.85
Bulgaria,2010,2.007735769,0.37239899695253026,income,0.0011539414662481862,23.58,31.0
Bulgaria,2011,2.45875723,0.34373216173023774,income,0.0010063254743089465,21.48,27.74
Bulgaria,2012,2.309443826,0.37991200800880803,income,0.0010811219377428298,23.04,29.66
Bulgaria,2013,1.783776549,0.39158174065377144,income,0.0013831791616992716,25.3,33.85
Bulgaria,2014,1.660308649,0.40919766468535007,income,0.0011412935479144862,26.86,35.9
Bulgaria,2015,3.419648287,0.4331487230301791,income,0.0015508954628794059,26.26,35.3
Bulgaria,2016,1.966491,0.4753414863061843,income,0.0013635234164688188,30.35,40.1
Bulgaria,2017,1.371766349,0.47092111474118864,income,0.0012046515422251304,29.36,39.65
Bulgaria,2018,0.870460562,0.4897906813168566,income,0.001244144717715068,34.45,46.35
Bulgaria,2019,0.923633703,0.468676437171958,income,0.0012565913379576055,36.25,49.2
Burkina Faso,1994,82.07941731,0.6313229156705118,consumption,0.001573790600599694,1.96,3.1
Burkina Faso,1998,79.91789626,0.6703416047710389,consumption,0.0015509332020540918,2.16,3.47
Burkina Faso,2003,54.70373761,0.5308304012691092,consumption,0.0014498453585879414,3.78,5.36
Burkina Faso,2009,52.64916971,0.45806114389380065,consumption,0.00102790179987496,3.65,5.11
Burkina Faso,2014,39.60285869,0.3650529125086969,consumption,0.0006553824241173005,4.11,5.76
Burkina Faso,2018,30.53531287,0.6161996614748981,consumption,0.0019398947544059719,6.56,10.76
Burundi,1992,75.0594187,0.3240339749864108,consumption,0.0007444400004886383,2.38,3.17
Burundi,1998,79.44115555,0.5113158996822764,consumption,0.001546093430687168,2.19,2.93
Burundi,2006,71.84431836,0.32457712863059024,consumption,0.0006031158354868624,2.57,3.58
Burundi,2013,65.13289285,0.4343469547956546,consumption,0.001026836131802067,2.94,4.23
Cameroon,1996,50.36590069,0.5557294265556305,consumption,0.0014740781072839202,4.23,6.58
Cameroon,2001,25.69444633,0.5075686470056819,consumption,0.0012349687287070412,6.08,8.64
Cameroon,2007,31.42313015,0.5218142188198565,consumption,0.001580255410606463,6.04,8.65
Cameroon,2014,25.65751774,0.601474867841634,consumption,0.0022838425335487485,7.95,11.78
Canada,1971,2.249591012,0.40583208275283394,income,0.0013867420167629593,45.45,61.8
